Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Cuisines;Has Table booking;Has Online delivery;Is delivering now;Aggregate rating;Rating color;Rating text;Votes
17304733;Boise Fry Company;216;Boise;204 N Capitol Blvd, Boise, ID 83702;Boise;American, Burger;No;No;No;4.4;Green;Very Good;823
17303646;Flying Pie Pizzaria;216;Boise;6508 W Fairview Ave, Boise, ID 83704;Boise;Pizza;No;No;No;4.1;Green;Very Good;550
17304929;Fork;216;Boise;199 N 8th St, Boise, ID 83702;Boise;American, Burger;No;No;No;4.4;Green;Very Good;650
17303684;Guido's Original New York Style Pizza;216;Boise;235 N 5th St, Boise, ID 83702;Boise;Pizza;No;No;No;4.3;Green;Very Good;410
17303772;Los Beto's;216;Boise;5220 W Fairview Ave, Boise, ID 83706;Boise;Mexican;No;No;No;4.4;Green;Very Good;660
17305123;Lucianos Italian Restaurant;216;Boise;11 N Orchard St, Boise, ID 83706;Boise;Italian, Seafood, Vegetarian;No;No;No;4.4;Green;Very Good;360
17303787;Mai Thai Restaurant;216;Boise;750 W Idaho St, Boise, ID 83702;Boise;Sushi, Thai;No;No;No;4;Green;Very Good;340
17303990;Shige Japanese Cuisine;216;Boise;100 N 8th St, Boise, ID 83702;Boise;Japanese, Sushi, Teriyaki;No;No;No;4.1;Green;Very Good;393
17304741;The Egg Factory;216;Boise;8061 W Fairview Ave, Boise, ID 83704;Boise;Breakfast;No;No;No;4.3;Green;Very Good;422
17304726;Tucanos;216;Boise;1388 S Entertainment Ave, Boise, ID 83709;Boise;Brazilian;No;No;No;4;Green;Very Good;435
17304486;Texas Roadhouse;216;Boise;3801 E Fairview Avenue, Meridian, Boise, ID 83642;Meridian;American, BBQ, Steak;No;No;No;4;Green;Very Good;369
17304533;Brick 29;216;Boise;320 11th Avenue S, Nampa, ID 83651;Nampa;American;No;No;No;4.4;Green;Very Good;487
17316233;Winifreds;216;Cedar Rapids/Iowa City;3847 1st Ave SE, Cedar Rapids, IA 52402;Cedar Rapids;American, Mediterranean, Seafood;No;No;No;3.7;Yellow;Good;98
17315883;Biaggi's Ristorante Italiano;216;Cedar Rapids/Iowa City;320 Collins Rd NE, Cedar Rapids, IA 52402;Cedar Rapids;Italian, Pizza;No;No;No;4.1;Green;Very Good;365
17315995;El Super Burrito;216;Cedar Rapids/Iowa City;3300 Johnson Ave NW, Cedar Rapids, IA 52405;Cedar Rapids;Mexican;No;No;No;4.1;Green;Very Good;190
17316018;Granite City Food & Brewery;216;Cedar Rapids/Iowa City;4755 1st Ave SE, Cedar Rapids, IA 52402;Cedar Rapids;American, Breakfast, Burger;No;No;No;4.1;Green;Very Good;429
17316038;Irish Democrat;216;Cedar Rapids/Iowa City;3207 1st Ave SE, Cedar Rapids, IA 52402;Cedar Rapids;American, BBQ, Burger;No;No;No;4.4;Green;Very Good;430
17316771;Taste of India;216;Cedar Rapids/Iowa City;1060 Old Marion Rd NE, Cedar Rapids, IA 52402;Cedar Rapids;Indian;No;No;No;4.2;Green;Very Good;186
17316201;Thai Moon Restaurant;216;Cedar Rapids/Iowa City;4362 16th Ave SW, Cedar Rapids, IA 52404;Cedar Rapids;Chinese, Sushi, Thai;No;No;No;4.2;Green;Very Good;220
17316208;Ting's Red Lantern;216;Cedar Rapids/Iowa City;540 Boyson Rd NE, Cedar Rapids, IA 52402;Cedar Rapids;Chinese;No;No;No;4.2;Green;Very Good;347
17316389;Monica's;216;Cedar Rapids/Iowa City;303 2nd Street, Coralville, IA 52241;Coralville;American, Italian, Pizza;No;No;No;3.8;Yellow;Good;161
17316278;Exotic India;216;Cedar Rapids/Iowa City;102 2nd Ave, Coralville, IA 52241;Coralville;Indian;No;No;No;4.1;Green;Very Good;160
17316744;Shorts Burger and Shine;216;Cedar Rapids/Iowa City;18 S Clinton St, Iowa City, IA 52240;Iowa City;Burger;No;No;No;4.9;Dark Green;Excellent;820
17316751;The Hamburg Inn No. 2 Inc.;216;Cedar Rapids/Iowa City;214 N Linn St, Iowa City, IA 52245;Iowa City;American, Breakfast, Burger;No;No;No;4.5;Dark Green;Excellent;488
17316766;Bluebird Diner;216;Cedar Rapids/Iowa City;330 E Market St, Iowa City, IA 52245;Iowa City;Breakfast, Diner;No;No;No;3.6;Yellow;Good;253
17316743;Graze;216;Cedar Rapids/Iowa City;115 East College St, Iowa City, IA 52240;Iowa City;American, International, Sushi;No;No;No;3.8;Yellow;Good;220
17316374;A & A Pagliai's Pizza;216;Cedar Rapids/Iowa City;302 E Bloomington St, Iowa City, IA 52245;Iowa City;Pizza;No;No;No;4.3;Green;Very Good;485
17316381;Atlas World Grill;216;Cedar Rapids/Iowa City;127 Iowa Ave, Iowa City, IA 52240;Iowa City;International;No;No;No;4.3;Green;Very Good;428
17316802;BlackStone;216;Cedar Rapids/Iowa City;503 Westbury Dr Ste 1, Iowa City, IA 52245;Iowa City;American, Breakfast;No;No;No;4.1;Green;Very Good;294
17316416;Devotay;216;Cedar Rapids/Iowa City;117 N Linn St, Iowa City, IA 52245;Iowa City;Mediterranean, Tapas, Vegetarian;No;No;No;4;Green;Very Good;380
17316449;Jimmy Jack's Rib Shack;216;Cedar Rapids/Iowa City;1940 Lower Muscatine Rd, Iowa City, IA 52240;Iowa City;BBQ;No;No;No;4.2;Green;Very Good;259
17316603;Zoeys Pizzeria;216;Cedar Rapids/Iowa City;690 10th St, Marion, IA 52302;Marion;Pizza, Sandwich;No;No;No;4.7;Dark Green;Excellent;433
16659169;Tokyo Sushi;37;Chatham-Kent;150 Richmond St, Chatham-Kent, ON N7M2V2;Chatham-Kent;Japanese, Sushi;No;No;No;3.7;Yellow;Good;176
17558684;Berry Patch Restaurant;216;Clatskanie;49289 Us-30, Westport, OR 97016;Clatskanie;American, Breakfast, Desserts;No;No;No;4.3;Green;Very Good;96
18366580;Sakura Sushi & Grill;216;Cochrane;130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5;Cochrane;Asian, Japanese;No;No;No;3.1;Orange;Average;6
17330755;Uptown Vietnam cuisine;216;Columbus;1250 Broadway, Columbus, GA 31901;Columbus;Asian, Vietnamese;No;No;No;3.3;Orange;Average;33
17330611;Cafe Le Rue @ The Landings;216;Columbus;2523 Airport Thruway, Columbus, GA 31904;Columbus;American, Seafood, Cajun;No;No;No;4.6;Dark Green;Excellent;489
17330609;Mark's City Grille;216;Columbus;7160 moon road, Columbus, GA 31909;Columbus;American;No;No;No;4.5;Dark Green;Excellent;345
17330024;B Merrell's;216;Columbus;7600 Veterans Pkwy, Columbus, GA 31909;Columbus;Burger, Bar Food, Southern;No;No;No;3.8;Yellow;Good;149
17330074;Cannon Brewpub;216;Columbus;1041 Broadway, Columbus, GA 31901;Columbus;Pizza, Bar Food;No;No;No;3.9;Yellow;Good;330
17330185;Fuji Japanese Steak House;216;Columbus;6499 Veterans Pkwy, Columbus, GA 31909;Columbus;Japanese, Steak;No;No;No;3.9;Yellow;Good;247
17330397;Ruth Ann's Family Restaurant;216;Columbus;941 Veterans Parkway, Columbus, GA 31901;Columbus;Breakfast, Diner, Southern;No;No;No;3.7;Yellow;Good;123
17330735;Samurai Japanese Cuisine & Sushi Bar;216;Columbus;1009 Broadway, Columbus, GA 31901;Columbus;Japanese, Steak, Sushi;No;No;No;3.6;Yellow;Good;109
17330676;Wasabi Sushi and Thai;216;Columbus;1639 Bradley Park Dr, Columbus, GA 31904;Columbus;Japanese, Sushi, Thai;No;No;No;3.7;Yellow;Good;134
17330048;Buckhead Bar and Grill;216;Columbus;5010 Armour Rd, Columbus, GA 31904;Columbus;Seafood, Steak, Vegetarian;No;No;No;4.2;Green;Very Good;722
17330604;Burt's Butcher Shoppe and Eatery;216;Columbus;2932 Warm Springs Rd, Columbus, GA 31909;Columbus;Steak;No;No;No;4.3;Green;Very Good;213
17330087;Chef Lee's Peking Restaurant;216;Columbus;6100 Bradley Park Dr, Columbus, GA 31904;Columbus;Chinese;No;No;No;4;Green;Very Good;335
17330137;Country's Barbecue;216;Columbus;3137 Mercury Dr, Columbus, GA 31906;Columbus;BBQ, Southern;No;No;No;4;Green;Very Good;353
17330155;Deorio's;216;Columbus;3201 Macon Rd Ste 167, Columbus, GA 31906;Columbus;Italian, Pizza;No;No;No;4;Green;Very Good;170
17330309;Mellow Mushroom;216;Columbus;6100 Veterans Pkwy, Columbus, GA 31909;Columbus;Pizza;No;No;No;4.1;Green;Very Good;192
17330311;Meritage;216;Columbus;1039 1st Ave, Columbus, GA 31901;Columbus;American, Tapas;No;No;No;4.1;Green;Very Good;302
17330615;Mongo The Mongolian Fire Pit;216;Columbus;7830 - E Veterans Pkwy, Columbus, GA 31909;Columbus;Asian, Chinese;No;No;No;4.2;Green;Very Good;355
17330638;The Black Cow;216;Columbus;115 A 12th St, Columbus, GA 31901;Columbus;American;No;No;No;4.3;Green;Very Good;287
17330628;Wood Stone;216;Columbus;5739 Whitesville Rd, Columbus, GA 31904;Columbus;Italian, Mediterranean, Pizza;No;No;No;4;Green;Very Good;264
17330546;Hunter's Pub;216;Columbus;11269 GA Hwy 219, Hamilton, GA 31811;Hamilton;American, Seafood, Steak;No;No;No;4.4;Green;Very Good;235
16643459;Consort Restaurant;37;Consort;4931 50th Street, Consort, AB T0C 1B0;Consort;Chinese, Canadian;No;No;No;3;Orange;Average;6
17334434;Thatcher's Barbeque and Grill;216;Dalton;1214 N Wall St, Calhoun, GA 30701;Calhoun;American, BBQ, Southern;No;No;No;3.7;Yellow;Good;38
17334348;Christian and Jake's Bistro;216;Dalton;555 Georgia Hwy 53, Calhoun, GA 30701;Calhoun;Desserts, Sandwich;No;No;No;4.4;Green;Very Good;122
17334213;Dub's High on the Hog;216;Dalton;349 S Wall St, Calhoun, GA 30701;Calhoun;BBQ;No;No;No;4.4;Green;Very Good;207
17334355;Sierra's Mexican Restaurant;216;Dalton;500 S. 3rd Avenue, Chatsworth, GA 30705;Chatsworth;Mexican, Tex-Mex;No;No;No;3.9;Yellow;Good;66
17334212;Oakwood Cafe;216;Dalton;201 West Cuyler Street, Dalton, GA 30720;Dalton;BBQ, Breakfast, Southern;No;No;No;4.9;Dark Green;Excellent;249
17333797;Chili's Grill & Bar;216;Dalton;881 College Dr, Dalton, GA 30720;Dalton;American;No;No;No;3.8;Yellow;Good;63
17334217;Fuji Japanese Steakhouse;216;Dalton;1321 W Walnut Ave, Dalton, GA 30720;Dalton;Japanese, Sushi;No;No;No;3.8;Yellow;Good;145
17334273;Las Palmas;216;Dalton;1331 W Walnut Ave, Dalton, GA 30720;Dalton;Mexican;No;No;No;3.8;Yellow;Good;83
17334254;Tony's Italian Restaurant & Pizza;216;Dalton;933 Market St, Dalton, GA 30720;Dalton;Italian;No;No;No;3.7;Yellow;Good;116
17333836;Filling Station;216;Dalton;316 N Hamilton St, Dalton, GA 30720;Dalton;American, Burger;No;No;No;4.1;Green;Very Good;122
17334197;Five Guys Burgers and Fries;216;Dalton;1303 W. Walnut Ave., Dalton, GA 30720;Dalton;Fast Food;No;No;No;4.1;Green;Very Good;142
17333882;Los Pablos;216;Dalton;1513 W Walnut Ave Ste 6, Dalton, GA 30720;Dalton;Mexican;No;No;No;4.1;Green;Very Good;114
17334211;Kobe Hibachi & Sushi;216;Dalton;2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742;Fort Oglethorpe;American, Japanese, Sushi;No;No;No;4.6;Dark Green;Excellent;214
17334390;Soho Hibachi;216;Dalton;1014 Battlefield Parkway, Fort Oglethorpe, GA 30742;Fort Oglethorpe;Japanese;No;No;No;4.3;Green;Very Good;116
17334034;Thai Garden;216;Dalton;685 Battlefield Pkwy, Fort Oglethorpe, GA 30742;Fort Oglethorpe;Thai;No;No;No;4.2;Green;Very Good;111
17334414;Southern Bliss Bakery;216;Dalton;300 W Patton St., Lafayette, GA 30728;LaFayette;Desserts, Sandwich;No;No;No;3.7;Yellow;Good;25
17334082;Bailey's Bar-B-Que;216;Dalton;5540 Highway 41, Ringgold, GA 30736;Ringgold;BBQ;No;No;No;4.1;Green;Very Good;128
17334364;Farm To Fork;216;Dalton;118 Remco Shops Lane, Ringgold, GA 30736;Ringgold;American, Diner, Southern;No;No;No;4.3;Green;Very Good;244
17334398;Home Plate Grill;216;Dalton;7807 Nashville St, Ringgold, GA 30736;Ringgold;American, BBQ, Southern;No;No;No;4.2;Green;Very Good;112
17334219;Pie Slingers Pizzeria;216;Dalton;56A Fieldstone Village Drive, Rock Spring, GA 30739;Rock Spring;Italian, Pizza;No;No;No;4.1;Green;Very Good;144
17335173;Olive Tree Cafe;216;Davenport;2513 53rd Avenue, Bettendorf, IA 52722;Bettendorf;Indian, Mediterranean, Middle Eastern;No;No;No;4.6;Dark Green;Excellent;166
17335195;Red Ginger Sushi, Grill & Bar;216;Davenport;793 Middle Rd, Bettendorf, IA 52722;Bettendorf;Sushi, Teriyaki;No;No;No;4.5;Dark Green;Excellent;208
17335225;Crust Stone Oven Pizza;216;Davenport;2561 E 53rd Ave, Bettendorf, IA 52722;Bettendorf;Burger, Pizza;No;No;No;3.9;Yellow;Good;136
17335219;Jimmy's Pancake House;216;Davenport;2521 - 18th St., Bettendorf, IA 52722;Bettendorf;American, Breakfast, Greek;No;No;No;4;Green;Very Good;85
17334965;Trattoria Tiramisu;216;Davenport;1804 State St, Bettendorf, IA 52722;Bettendorf;Italian;No;No;No;4.1;Green;Very Good;117
17335189;Prairie Grille at SteepleGate Inn;216;Davenport;100 W 76th St, Davenport, IA 52806;Davenport;American, Breakfast;No;No;No;3.4;Orange;Average;53
17335156;Tantra Asian Bistro;216;Davenport;589 East 53rd St, Davenport, IA 52807;Davenport;Asian;No;No;No;4.9;Dark Green;Excellent;474
17334717;Chick-fil-A;216;Davenport;320 W Kimberly Rd, Davenport, IA 52806;Davenport;Fast Food;No;No;No;3.9;Yellow;Good;125
17334752;Duck City Bistro;216;Davenport;115 E 3rd St, Davenport, IA 52801;Davenport;American, French;No;No;No;3.7;Yellow;Good;201
18453427;Frick's Tap;216;Davenport;1402 W 3rd Street, IA 52802;Davenport;American, Bar Food, BBQ;No;No;No;0;White;Not rated;2
17793744;Los Agaves;216;Davenport;4882 Utica Ridge Rd, Davenport, IA 52807;Davenport;Mexican;No;No;No;0;White;Not rated;3
17334679;Azteca;216;Davenport;4811 N Brady St Ste 3, Davenport, IA 52806;Davenport;Mexican;No;No;No;4.3;Green;Very Good;167
17334718;China Cafe;216;Davenport;3018 E 53rd St, Davenport, IA 52807;Davenport;Chinese;No;No;No;4;Green;Very Good;112
17334763;Exotic Thai Restaurant;216;Davenport;2303 E 53rd St, Davenport, IA 52807;Davenport;Thai;No;No;No;4.1;Green;Very Good;256
17335158;Front Street Brewery;216;Davenport;208 E River Dr, Davenport, IA 52801;Davenport;American;No;No;No;4.3;Green;Very Good;123
17334782;Granite City Food & Brewery;216;Davenport;5270 Utica Ridge Rd, Davenport, IA 52807;Davenport;American;No;No;No;4;Green;Very Good;199
17334846;Los Agaves;216;Davenport;3852 N Brady St, Davenport, IA 52806;Davenport;Mexican;No;No;No;4.1;Green;Very Good;157
17334853;Machine Shed Restaurant;216;Davenport;7250 Northwest Blvd, Davenport, IA 52806;Davenport;American;No;No;No;4.1;Green;Very Good;100
17335168;Osaka;216;Davenport;4901 Utica Ridge Rd, Davenport, IA 52807;Davenport;Japanese, Sushi;No;No;No;4.2;Green;Very Good;141
17334958;Texas Roadhouse;216;Davenport;4005 E 53rd Street, Davenport, IA 52807;Davenport;American, BBQ, Steak;No;No;No;4.2;Green;Very Good;197
17258496;Hickory Park;216;Des Moines;1404 S Duff Ave, Ames, IA 50010;Ames;BBQ, Burger, Desserts;No;No;No;4.5;Dark Green;Excellent;1025
17259395;The Cafe;216;Des Moines;2616 Northridge Pkwy, Ames, IA 50010;Ames;American, Coffee and Tea;No;No;No;4.9;Dark Green;Excellent;570
17258350;Flying Mango;216;Des Moines;4345 Hickman Rd, Des Moines, IA 50310;Beaverdale;BBQ, Caribbean, Cajun;No;No;No;4.5;Dark Green;Excellent;674
17258136;Cool Basil;216;Des Moines;8801 University Ave, Clive, IA 50325;Clive;Asian, Sushi, Thai;No;No;No;4.1;Green;Very Good;496
17258522;HuHot Mongolian Grill;216;Des Moines;4100 University Avenue, West Des Moines, IA 50266;Clive;Asian, Chinese;No;No;No;4;Green;Very Good;411
17259958;Malo;216;Des Moines;900 Mulberry Street, Des Moines, IA 50309;Downtown;Latin American, Mexican;No;No;No;3.2;Orange;Average;113
17258036;Centro;216;Des Moines;1007 Locust St, Des Moines, IA 50309;Downtown;Italian, Pizza;No;No;No;4.5;Dark Green;Excellent;1109
17259368;Fong's Pizza;216;Des Moines;223 4th Street, Des Moines, IA 50309;Downtown;Chinese, Pizza;No;No;No;4.6;Dark Green;Excellent;728
17257684;A Dong Restaurant;216;Des Moines;1511 High Street, Des Moines, IA 50309;Downtown;Asian, Vegetarian, Vietnamese, Bubble Tea;No;No;No;4.4;Green;Very Good;659
17258154;Court Avenue Brewing Company;216;Des Moines;309 Court Ave, Des Moines, IA 50309;Downtown;American, Pizza, Bar Food;No;No;No;4.2;Green;Very Good;370
17259340;Django;216;Des Moines;210 10th Street, Des Moines, IA 50309;Downtown;French;No;No;No;4.3;Green;Very Good;532
17259243;Miyabi 9;216;Des Moines;512 E Grand Ave, Des Moines, IA 50309;East Village;Japanese, Sushi;No;No;No;4.8;Dark Green;Excellent;860
17259625;Zombie Burger + Drink Lab;216;Des Moines;300 E. Grand Ave., Des Moines, IA 50309;East Village;Burger, Desserts, Vegetarian;No;No;No;4.2;Green;Very Good;943
17259169;Tursi's Latin King;216;Des Moines;2200 Hubbell Ave, Des Moines, IA 50317;Fairground;American, Italian;No;No;No;4.1;Green;Very Good;476
17259166;Tsing Tsao South;216;Des Moines;4230 Fleur Dr, Des Moines, IA 50321;Greater South Side;Chinese;No;No;No;4.1;Green;Very Good;218
17259335;Bandit Burrito;216;Des Moines;5340 Merle Hay Road, Johnston, IA 50131;Johnston;Breakfast, Mexican, Southwestern;No;No;No;4;Green;Very Good;214
17259248;Jethro's BBQ;216;Des Moines;3100 Forest Ave, Des Moines, IA 50311;Kingman Place Historic District;American, BBQ;No;No;No;4.3;Green;Very Good;699
17258552;The Machine Shed Restaurant;216;Des Moines;11151 Hickman Road, Urbandale, IA 50322;Urbandale;American, Breakfast;No;No;No;3.8;Yellow;Good;308
17259550;Mi Patria;216;Des Moines;1410 22nd St., West Des Moines, IA 50266;West Des Moines;Latin American;No;No;No;4;Green;Very Good;157
17259200;Waterfront Seafood Market;216;Des Moines;2900 University Ave, West Des Moines, IA 50266;West Des Moines;Seafood, Sushi;No;No;No;4.2;Green;Very Good;530
16615894;The Giggling Goat;14;Dicky Beach;14 Beerburrum St, Dicky Beach, QLD;Dicky Beach;Coffee and Tea, Tea, Modern Australian;No;No;No;3.6;Yellow;Good;29
17342816;Burnt Toast Cafe;216;Dubuque;1220 Iowa St, Dubuque, IA 52001;Dubuque;Breakfast;No;No;No;3.4;Orange;Average;33
17342498;Catfish Charlie's;216;Dubuque;1630 E 16th St, Dubuque, IA 52001;Dubuque;Seafood;No;No;No;3.3;Orange;Average;40
17342648;Salsa's Mexican Restaurant;216;Dubuque;1091 Main St, Dubuque, IA 52001;Dubuque;Mexican;No;No;No;3.4;Orange;Average;153
17342781;Tony Roma's;216;Dubuque;350 Bell St, Dubuque, IA 52001;Dubuque;American, BBQ, Seafood;No;No;No;3.3;Orange;Average;65
17342799;Vinny Vanucchi's;216;Dubuque;180 Main Street, Dubuque, IA 52001;Dubuque;Italian;No;No;No;3.4;Orange;Average;58
17342772;Champps Americana;216;Dubuque;3100 Dodge St., Dubuque, IA 52003;Dubuque;American, Burger, Sandwich;No;No;No;3.5;Yellow;Good;100
17342771;Fiesta Cancun;216;Dubuque;2515 NW Arterial, Dubuque, IA 52002;Dubuque;Mexican;No;No;No;3.6;Yellow;Good;156
17342548;Happy Joe's Pizza & Ice Cream;216;Dubuque;855 Century Dr, Dubuque, IA 52002;Dubuque;Desserts, Pizza, Ice Cream;No;No;No;3.5;Yellow;Good;74
17342556;Houlihan's;216;Dubuque;1795 Greyhound Park Rd, Dubuque, IA 52001;Dubuque;American, Burger;No;No;No;3.6;Yellow;Good;117
17342811;Ichiban Hibachi Steakhouse & Sushi Bar;216;Dubuque;3187 University Ave, Dubuque, IA 52001;Dubuque;Japanese, Steak, Sushi;No;No;No;3.7;Yellow;Good;83
17342576;Kalmes Breaktime Bar & Grill;216;Dubuque;1097 Jackson St, Dubuque, IA 52001;Dubuque;American, Burger;No;No;No;3.6;Yellow;Good;48
17342770;L. May Eatery;216;Dubuque;1072 Main St, Dubuque, IA 52001;Dubuque;International, Pizza;No;No;No;3.8;Yellow;Good;198
17342585;Los Aztecas;216;Dubuque;2700 Dodge St, Dubuque, IA 52003;Dubuque;Mexican;No;No;No;3.5;Yellow;Good;126
17342494;Manna Java World Cafe;216;Dubuque;700 Locust St, Dubuque, IA 52001;Dubuque;Breakfast, Pizza;No;No;No;3.5;Yellow;Good;119
17342594;Mario's Italian Restaurant;216;Dubuque;1298 Main St, Dubuque, IA 52001;Dubuque;American, Italian;No;No;No;3.6;Yellow;Good;140
17342625;Pepper Sprout Incorporated;216;Dubuque;378 Main St, Dubuque, IA 52001;Dubuque;American;No;No;No;3.6;Yellow;Good;159
17342652;Shot Tower Inn;216;Dubuque;290 Locust St, Dubuque, IA 52001;Dubuque;Italian, Pizza;No;No;No;3.6;Yellow;Good;131
17342665;Sunshine Family Restaurant;216;Dubuque;401 Central Ave, Dubuque, IA 52001;Dubuque;American, Breakfast, Burger;No;No;No;3.5;Yellow;Good;60
17342810;Watershed Cafe;216;Dubuque;51 W 32nd Street, Dubuque, IA 52001;Dubuque;American, Burger, Pizza, Cafe;No;No;No;3.7;Yellow;Good;89
17342775;Woodfire Grille;216;Dubuque;301 Bell Street, Dubuque, IA 52001;Dubuque;American, Seafood, Steak;No;No;No;3.6;Yellow;Good;72
16612028;The Belle General;14;East Ballina;12 Shelly Beach Rd, East Ballina, NSW;East Ballina;Cafe;No;No;No;4.1;Green;Very Good;56
17536645;Jehova es Mi Pastor Tacos y Burritos;216;Fernley;135 W. Main Street, Fernley, NV 89408;Fernley;Mexican;No;No;No;3.7;Yellow;Good;83
16613507;Flaxton Gardens;14;Flaxton;313 Flaxton Drive, Flaxton, QLD;Flaxton;Tea, Modern Australian;No;No;No;3.5;Yellow;Good;37
16607969;Bespoke Harvest;14;Forrest;16 Grant St, Forrest, VIC;Forrest;Cafe, Australian;No;No;No;3.7;Yellow;Good;29
17374405;Houndstooth Grill & Tavern;216;Gainesville;6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517;Braselton;American, Sandwich, Seafood;No;No;No;4.4;Green;Very Good;239
17375060;Hawg Wild BBQ & Catfish House;216;Gainesville;515 Grant Street, Clarkesville, GA 30523;Clarkesville;BBQ, Burger, Seafood;No;No;No;4.1;Green;Very Good;235
17375164;Bourbon Street Grille;216;Gainesville;90 Public Sq N, Dahlonega, GA 30533;Dahlonega;American, Burger, Cajun;No;No;No;3.8;Yellow;Good;88
17374552;Corkscrew Cafe;216;Gainesville;51 W Main St, Dahlonega, GA 30533;Dahlonega;;No;No;No;3.9;Yellow;Good;209
17375078;Smokin Gold BBQ;216;Gainesville;59 E Main St, Dahlonega, GA 30533;Dahlonega;BBQ;No;No;No;3.9;Yellow;Good;133
17375049;Hoka-Hoka Japanese Steak & Sushi;216;Gainesville;617 North Grove Street, Dahlonega, GA 30533;Dahlonega;Chinese, Japanese, Thai;No;No;No;4.4;Green;Very Good;267
17375077;Shenanigan's Irish Pub;216;Gainesville;87 N. Chestatee St., Dahlonega, GA 30533;Dahlonega;Bar Food, Seafood, Vegetarian;No;No;No;4.1;Green;Very Good;171
17375141;Fish Tales Lakeside Grille;216;Gainesville;6330 Mitchell Street, Flowery Branch, GA 30542;Flowery Branch;Seafood;No;No;No;3.8;Yellow;Good;107
17375198;Antebellum;216;Gainesville;5510 Church Street, Flowery Branch, GA 30542;Flowery Branch;American, Southern;No;No;No;4.3;Green;Very Good;164
17375180;Moonie's Texas Barbecue;216;Gainesville;5545 Atlanta Highway, Flowery Branch, GA 30542;Flowery Branch;BBQ, Sandwich;No;No;No;4.1;Green;Very Good;182
17375072;Atlanta Highway Seafood Market;216;Gainesville;227 Atlanta Highway Suite 900, Gainesville, GA 30501;Gainesville;Sandwich, Seafood, Cajun;No;No;No;4.9;Dark Green;Excellent;681
17375047;Eat at Thai;216;Gainesville;975 Dawsonville Hwy, Gainesville, GA 30501;Gainesville;Thai;No;No;No;4.6;Dark Green;Excellent;357
17375074;Smoke House BBQ and Catering;216;Gainesville;3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507;Gainesville;BBQ;No;No;No;3.8;Yellow;Good;89
